"Step","saturate_moe1Bsparse_15B - throughput/device/TPS","saturate_moe1Bsparse_15B - throughput/device/TPS__MIN","saturate_moe1Bsparse_15B - throughput/device/TPS__MAX","saturate_moe1Bolmo_15B - throughput/device/TPS","saturate_moe1Bolmo_15B - throughput/device/TPS__MIN","saturate_moe1Bolmo_15B - throughput/device/TPS__MAX","saturate_135M_15B_03 - throughput/device/TPS","saturate_135M_15B_03 - throughput/device/TPS__MIN","saturate_135M_15B_03 - throughput/device/TPS__MAX","saturate_1B_15B.py - throughput/device/TPS","saturate_1B_15B.py - throughput/device/TPS__MIN","saturate_1B_15B.py - throughput/device/TPS__MAX","saturate_271M_15_2_cont - throughput/device/TPS","saturate_271M_15_2_cont - throughput/device/TPS__MIN","saturate_271M_15_2_cont - throughput/device/TPS__MAX","saturate_271M_15B_2 - throughput/device/TPS","saturate_271M_15B_2 - throughput/device/TPS__MIN","saturate_271M_15B_2 - throughput/device/TPS__MAX"
"2576","","","","","","","185125.0625","185125.0625","185125.0625","","","","96419.1875","96419.1875","96419.1875","","",""
"2577","","","","","","","189170.375","189170.375","189170.375","","","","96519.2265625","96519.2265625","96519.2265625","","",""
"2578","","","","","","","187814.09375","187814.09375","187814.09375","","","","96481.6953125","96481.6953125","96481.6953125","","",""
"2579","","","","","","","187781.71875","187781.71875","187781.71875","","","","96557.3046875","96557.3046875","96557.3046875","","",""
"2580","","","","","","","187202.21875","187202.21875","187202.21875","","","","96528.984375","96528.984375","96528.984375","","",""
"2581","","","","","","","186752.71875","186752.71875","186752.71875","","","","96507.9609375","96507.9609375","96507.9609375","","",""
"2582","","","","","","","188648.40625","188648.40625","188648.40625","","","","96561.375","96561.375","96561.375","","",""
"2583","","","","","","","189031.015625","189031.015625","189031.015625","","","","96513.09375","96513.09375","96513.09375","","",""
"2584","","","","","","","187952.59375","187952.59375","187952.59375","","","","96616.265625","96616.265625","96616.265625","","",""
"2585","","","","","","","189852.1875","189852.1875","189852.1875","","","","96523.40625","96523.40625","96523.40625","","",""
"2586","","","","","","","187090.484375","187090.484375","187090.484375","","","","96392.2265625","96392.2265625","96392.2265625","","",""
"2587","","","","","","","190199.859375","190199.859375","190199.859375","","","","96519.8515625","96519.8515625","96519.8515625","","",""
"2588","","","","","","","189879.015625","189879.015625","189879.015625","","","","96472.953125","96472.953125","96472.953125","","",""
"2589","","","","","","","188258.484375","188258.484375","188258.484375","","","","96472.046875","96472.046875","96472.046875","","",""
"2590","","","","","","","189662.8125","189662.8125","189662.8125","","","","96586.9140625","96586.9140625","96586.9140625","","",""
"2591","","","","","","","187829.921875","187829.921875","187829.921875","","","","96470.8671875","96470.8671875","96470.8671875","","",""
"2592","","","","","","","189797.25","189797.25","189797.25","","","","96517.7890625","96517.7890625","96517.7890625","","",""
"2593","","","","","","","189573.359375","189573.359375","189573.359375","","","","96458.578125","96458.578125","96458.578125","","",""
"2594","","","","","","","190064.703125","190064.703125","190064.703125","","","","96568.0703125","96568.0703125","96568.0703125","","",""
"2595","","","","","","","188379.6875","188379.6875","188379.6875","","","","96422.0390625","96422.0390625","96422.0390625","","",""
"2596","","","","","","","186454.453125","186454.453125","186454.453125","","","","96390.25","96390.25","96390.25","","",""
"2597","","","","","","","189143.171875","189143.171875","189143.171875","","","","96380.5390625","96380.5390625","96380.5390625","","",""
"2598","","","","","","","189176.03125","189176.03125","189176.03125","","","","96512.984375","96512.984375","96512.984375","","",""
"2599","","","","","","","189092.546875","189092.546875","189092.546875","","","","96381.8046875","96381.8046875","96381.8046875","","",""
"2600","","","","","","","103261.8984375","103261.8984375","103261.8984375","","","","86306.0234375","86306.0234375","86306.0234375","","",""
"2601","","","","","","","123142.4296875","123142.4296875","123142.4296875","","","","74854.1484375","74854.1484375","74854.1484375","","",""
"2602","","","","","","","189402.296875","189402.296875","189402.296875","","","","96558.5703125","96558.5703125","96558.5703125","","",""
"2603","","","","","","","190086.640625","190086.640625","190086.640625","","","","96386.2421875","96386.2421875","96386.2421875","","",""
"2604","","","","","","","190638.59375","190638.59375","190638.59375","","","","96436.671875","96436.671875","96436.671875","","",""
"2605","","","","","","","190208.84375","190208.84375","190208.84375","","","","96367.4375","96367.4375","96367.4375","","",""
"2606","","","","","","","186083.703125","186083.703125","186083.703125","","","","96288.4921875","96288.4921875","96288.4921875","","",""
"2607","","","","","","","189346.390625","189346.390625","189346.390625","","","","96386.2734375","96386.2734375","96386.2734375","","",""
"2608","","","","","","","189068.421875","189068.421875","189068.421875","","","","96355.25","96355.25","96355.25","","",""
"2609","","","","","","","189387.578125","189387.578125","189387.578125","","","","96381.671875","96381.671875","96381.671875","","",""
"2610","","","","","","","188653.96875","188653.96875","188653.96875","","","","96394.6328125","96394.6328125","96394.6328125","","",""
"2611","","","","","","","186629.078125","186629.078125","186629.078125","","","","96356.921875","96356.921875","96356.921875","","",""
"2612","","","","","","","190153.34375","190153.34375","190153.34375","","","","96362.5625","96362.5625","96362.5625","","",""
"2613","","","","","","","188504.8125","188504.8125","188504.8125","","","","96504.78125","96504.78125","96504.78125","","",""
"2614","","","","","","","189220.984375","189220.984375","189220.984375","","","","96506.578125","96506.578125","96506.578125","","",""
"2615","","","","","","","188170.15625","188170.15625","188170.15625","","","","96379.5546875","96379.5546875","96379.5546875","","",""
"2616","","","","","","","187633.078125","187633.078125","187633.078125","","","","96438.734375","96438.734375","96438.734375","","",""
"2617","","","","","","","189716.453125","189716.453125","189716.453125","","","","96488.390625","96488.390625","96488.390625","","",""
"2618","","","","","","","186104.234375","186104.234375","186104.234375","","","","96453.1171875","96453.1171875","96453.1171875","","",""
"2619","","","","","","","185019.71875","185019.71875","185019.71875","","","","96428.4453125","96428.4453125","96428.4453125","","",""
"2620","","","","","","","185472.125","185472.125","185472.125","","","","96443.65625","96443.65625","96443.65625","","",""
"2621","","","","","","","185907.4375","185907.4375","185907.4375","","","","96358.3671875","96358.3671875","96358.3671875","","",""
"2622","","","","","","","185644.15625","185644.15625","185644.15625","","","","96345.375","96345.375","96345.375","","",""
"2623","","","","","","","189924.484375","189924.484375","189924.484375","","","","96477.5859375","96477.5859375","96477.5859375","","",""
"2624","","","","","","","188452.828125","188452.828125","188452.828125","","","","96373.046875","96373.046875","96373.046875","","",""
"2625","","","","","","","188486.515625","188486.515625","188486.515625","","","","96396.9453125","96396.9453125","96396.9453125","","",""
"2626","","","","","","","185165.125","185165.125","185165.125","","","","96442.7890625","96442.7890625","96442.7890625","","",""
"2627","","","","","","","184250.59375","184250.59375","184250.59375","","","","96489.1796875","96489.1796875","96489.1796875","","",""
"2628","","","","","","","188280.015625","188280.015625","188280.015625","","","","96473.3984375","96473.3984375","96473.3984375","","",""
"2629","","","","","","","187193.96875","187193.96875","187193.96875","","","","96607.5859375","96607.5859375","96607.5859375","","",""
"2630","","","","","","","187400.859375","187400.859375","187400.859375","","","","96664.6015625","96664.6015625","96664.6015625","","",""
"2631","","","","","","","184578.296875","184578.296875","184578.296875","","","","96579.2421875","96579.2421875","96579.2421875","","",""
"2632","","","","","","","185543.484375","185543.484375","185543.484375","","","","96566.7265625","96566.7265625","96566.7265625","","",""
"2633","","","","","","","185204.4375","185204.4375","185204.4375","","","","96537.25","96537.25","96537.25","","",""
"2634","","","","","","","187345.78125","187345.78125","187345.78125","","","","96436.578125","96436.578125","96436.578125","","",""
"2635","","","","","","","185596.5625","185596.5625","185596.5625","","","","96518.8828125","96518.8828125","96518.8828125","","",""
"2636","","","","","","","185562.125","185562.125","185562.125","","","","96366.484375","96366.484375","96366.484375","","",""
"2637","","","","","","","188513.28125","188513.28125","188513.28125","","","","96381.9609375","96381.9609375","96381.9609375","","",""
"2638","","","","","","","170543.796875","170543.796875","170543.796875","","","","96276.9609375","96276.9609375","96276.9609375","","",""
"2639","","","","","","","185608.109375","185608.109375","185608.109375","","","","96576.4375","96576.4375","96576.4375","","",""
"2640","","","","","","","188049.703125","188049.703125","188049.703125","","","","96480.6171875","96480.6171875","96480.6171875","","",""
"2641","","","","","","","185751","185751","185751","","","","96313.0546875","96313.0546875","96313.0546875","","",""
"2642","","","","","","","185457.609375","185457.609375","185457.609375","","","","96570.671875","96570.671875","96570.671875","","",""
"2643","","","","","","","188095.171875","188095.171875","188095.171875","","","","96479.3515625","96479.3515625","96479.3515625","","",""
"2644","","","","","","","187521.390625","187521.390625","187521.390625","","","","96462.90625","96462.90625","96462.90625","","",""
"2645","","","","","","","187359.9375","187359.9375","187359.9375","","","","96564.546875","96564.546875","96564.546875","","",""
"2646","","","","","","","185680.6875","185680.6875","185680.6875","","","","96497.171875","96497.171875","96497.171875","","",""
"2647","","","","","","","188333","188333","188333","","","","96477.171875","96477.171875","96477.171875","","",""
"2648","","","","","","","187448.25","187448.25","187448.25","","","","96408.5234375","96408.5234375","96408.5234375","","",""
"2649","","","","","","","185922.21875","185922.21875","185922.21875","","","","96472.2734375","96472.2734375","96472.2734375","","",""
"2650","","","","","","","187458.1875","187458.1875","187458.1875","","","","96444.34375","96444.34375","96444.34375","","",""
"2651","","","","","","","187225.125","187225.125","187225.125","","","","96336.0703125","96336.0703125","96336.0703125","","",""
"2652","","","","","","","189744.84375","189744.84375","189744.84375","","","","96467.6796875","96467.6796875","96467.6796875","","",""
"2653","","","","","","","190264.5","190264.5","190264.5","","","","96497.8046875","96497.8046875","96497.8046875","","",""
"2654","","","","","","","189955.34375","189955.34375","189955.34375","","","","96467.59375","96467.59375","96467.59375","","",""
"2655","","","","","","","189641.78125","189641.78125","189641.78125","","","","96510.6953125","96510.6953125","96510.6953125","","",""
"2656","","","","","","","186890.015625","186890.015625","186890.015625","","","","96344.4765625","96344.4765625","96344.4765625","","",""
"2657","","","","","","","190307.25","190307.25","190307.25","","","","96383.65625","96383.65625","96383.65625","","",""
"2658","","","","","","","189740.546875","189740.546875","189740.546875","","","","96399.5859375","96399.5859375","96399.5859375","","",""
"2659","","","","","","","188958.09375","188958.09375","188958.09375","","","","96523.4921875","96523.4921875","96523.4921875","","",""
"2660","","","","","","","189751.671875","189751.671875","189751.671875","","","","96476.3046875","96476.3046875","96476.3046875","","",""
"2661","","","","","","","185489.859375","185489.859375","185489.859375","","","","96369.921875","96369.921875","96369.921875","","",""
"2662","","","","","","","189285.078125","189285.078125","189285.078125","","","","96527.953125","96527.953125","96527.953125","","",""
"2663","","","","","","","190396.9375","190396.9375","190396.9375","","","","96530.6171875","96530.6171875","96530.6171875","","",""
