"Step","saturate_moe1Bsparse_15B - throughput/device/TPS","saturate_moe1Bsparse_15B - throughput/device/TPS__MIN","saturate_moe1Bsparse_15B - throughput/device/TPS__MAX","saturate_moe1Bolmo_15B - throughput/device/TPS","saturate_moe1Bolmo_15B - throughput/device/TPS__MIN","saturate_moe1Bolmo_15B - throughput/device/TPS__MAX","saturate_135M_15B_03 - throughput/device/TPS","saturate_135M_15B_03 - throughput/device/TPS__MIN","saturate_135M_15B_03 - throughput/device/TPS__MAX","saturate_271M_15_2_cont - throughput/device/TPS","saturate_271M_15_2_cont - throughput/device/TPS__MIN","saturate_271M_15_2_cont - throughput/device/TPS__MAX","saturate_271M_15B_2 - throughput/device/TPS","saturate_271M_15B_2 - throughput/device/TPS__MIN","saturate_271M_15B_2 - throughput/device/TPS__MAX"
"3259","","","","","","","","","","96124.4765625","96124.4765625","96124.4765625","","",""
"3260","","","","","","","","","","96112.453125","96112.453125","96112.453125","","",""
"3261","","","","","","","","","","96034.1015625","96034.1015625","96034.1015625","","",""
"3262","","","","","","","","","","96155.140625","96155.140625","96155.140625","","",""
"3263","","","","","","","","","","96125.7109375","96125.7109375","96125.7109375","","",""
"3264","","","","","","","","","","96143.0390625","96143.0390625","96143.0390625","","",""
"3265","","","","","","","","","","96087.6015625","96087.6015625","96087.6015625","","",""
"3266","","","","","","","","","","96254.5390625","96254.5390625","96254.5390625","","",""
"3267","","","","","","","","","","96236.921875","96236.921875","96236.921875","","",""
"3268","","","","","","","","","","96284.4140625","96284.4140625","96284.4140625","","",""
"3269","","","","","","","","","","96229.1796875","96229.1796875","96229.1796875","","",""
"3270","","","","","","","","","","96119.0078125","96119.0078125","96119.0078125","","",""
"3271","","","","","","","","","","96083.6953125","96083.6953125","96083.6953125","","",""
"3272","","","","","","","","","","96112.40625","96112.40625","96112.40625","","",""
"3273","","","","","","","","","","96030.3515625","96030.3515625","96030.3515625","","",""
"3274","","","","","","","","","","96140.7265625","96140.7265625","96140.7265625","","",""
"3275","","","","","","","","","","96150.671875","96150.671875","96150.671875","","",""
"3276","","","","","","","","","","96109.6171875","96109.6171875","96109.6171875","","",""
"3277","","","","","","","","","","96179.296875","96179.296875","96179.296875","","",""
"3278","","","","","","","","","","96255.8984375","96255.8984375","96255.8984375","","",""
"3279","","","","","","","","","","96132.203125","96132.203125","96132.203125","","",""
"3280","","","","","","","","","","96100.1796875","96100.1796875","96100.1796875","","",""
"3281","","","","","","","","","","96311.015625","96311.015625","96311.015625","","",""
"3282","","","","","","","","","","96205.140625","96205.140625","96205.140625","","",""
"3283","","","","","","","","","","96241.359375","96241.359375","96241.359375","","",""
"3284","","","","","","","","","","96135.1328125","96135.1328125","96135.1328125","","",""
"3285","","","","","","","","","","96137.0390625","96137.0390625","96137.0390625","","",""
"3286","","","","","","","","","","96026.703125","96026.703125","96026.703125","","",""
"3287","","","","","","","","","","96099.953125","96099.953125","96099.953125","","",""
"3288","","","","","","","","","","96158.1640625","96158.1640625","96158.1640625","","",""
"3289","","","","","","","","","","96137.2578125","96137.2578125","96137.2578125","","",""
"3290","","","","","","","","","","96207.5234375","96207.5234375","96207.5234375","","",""
"3291","","","","","","","","","","96100.71875","96100.71875","96100.71875","","",""
"3292","","","","","","","","","","96125.5390625","96125.5390625","96125.5390625","","",""
"3293","","","","","","","","","","96108.171875","96108.171875","96108.171875","","",""
"3294","","","","","","","","","","95988.375","95988.375","95988.375","","",""
"3295","","","","","","","","","","96362.0546875","96362.0546875","96362.0546875","","",""
"3296","","","","","","","","","","96099.71875","96099.71875","96099.71875","","",""
"3297","","","","","","","","","","96353.6484375","96353.6484375","96353.6484375","","",""
"3298","","","","","","","","","","96294.3984375","96294.3984375","96294.3984375","","",""
"3299","","","","","","","","","","96232.4296875","96232.4296875","96232.4296875","","",""
"3300","","","","","","","","","","69186.078125","69186.078125","69186.078125","","",""
"3301","","","","","","","","","","75270.2265625","75270.2265625","75270.2265625","","",""
"3302","","","","","","","","","","96379.8359375","96379.8359375","96379.8359375","","",""
"3303","","","","","","","","","","96240.6953125","96240.6953125","96240.6953125","","",""
"3304","","","","","","","","","","96394.2890625","96394.2890625","96394.2890625","","",""
"3305","","","","","","","","","","96344.2109375","96344.2109375","96344.2109375","","",""
"3306","","","","","","","","","","96179.3203125","96179.3203125","96179.3203125","","",""
"3307","","","","","","","","","","96216.34375","96216.34375","96216.34375","","",""
"3308","","","","","","","","","","96160.046875","96160.046875","96160.046875","","",""
"3309","","","","","","","","","","96151.03125","96151.03125","96151.03125","","",""
"3310","","","","","","","","","","96182.609375","96182.609375","96182.609375","","",""
"3311","","","","","","","","","","96024","96024","96024","","",""
"3312","","","","","","","","","","96114.953125","96114.953125","96114.953125","","",""
"3313","","","","","","","","","","96147.0859375","96147.0859375","96147.0859375","","",""
"3314","","","","","","","","","","96176.375","96176.375","96176.375","","",""
"3315","","","","","","","","","","96231.5","96231.5","96231.5","","",""
"3316","","","","","","","","","","96165.828125","96165.828125","96165.828125","","",""
"3317","","","","","","","","","","96469.71875","96469.71875","96469.71875","","",""
"3318","","","","","","","","","","96328.125","96328.125","96328.125","","",""
"3319","","","","","","","","","","96405.5703125","96405.5703125","96405.5703125","","",""
"3320","","","","","","","","","","96373.2890625","96373.2890625","96373.2890625","","",""
"3321","","","","","","","","","","96135.5703125","96135.5703125","96135.5703125","","",""
"3322","","","","","","","","","","96373.0703125","96373.0703125","96373.0703125","","",""
"3323","","","","","","","","","","96331.0625","96331.0625","96331.0625","","",""
"3324","","","","","","","","","","96254.953125","96254.953125","96254.953125","","",""
"3325","","","","","","","","","","96375.9765625","96375.9765625","96375.9765625","","",""
"3326","","","","","","","","","","96149.796875","96149.796875","96149.796875","","",""
"3327","","","","","","","","","","96260.609375","96260.609375","96260.609375","","",""
"3328","","","","","","","","","","96186.90625","96186.90625","96186.90625","","",""
"3329","","","","","","","","","","96247.28125","96247.28125","96247.28125","","",""
"3330","","","","","","","","","","96251.546875","96251.546875","96251.546875","","",""
"3331","","","","","","","","","","96146.203125","96146.203125","96146.203125","","",""
"3332","","","","","","","","","","96288.0625","96288.0625","96288.0625","","",""
"3333","","","","","","","","","","96372.6015625","96372.6015625","96372.6015625","","",""
"3334","","","","","","","","","","96407.515625","96407.515625","96407.515625","","",""
"3335","","","","","","","","","","96425.3359375","96425.3359375","96425.3359375","","",""
"3336","","","","","","","","","","96422.3046875","96422.3046875","96422.3046875","","",""
"3337","","","","","","","","","","96382.1328125","96382.1328125","96382.1328125","","",""
"3338","","","","","","","","","","96551.375","96551.375","96551.375","","",""
"3339","","","","","","","","","","96550.078125","96550.078125","96550.078125","","",""
"3340","","","","","","","","","","96499.6953125","96499.6953125","96499.6953125","","",""
"3341","","","","","","","","","","96330.8203125","96330.8203125","96330.8203125","","",""
"3342","","","","","","","","","","96388.8125","96388.8125","96388.8125","","",""
"3343","","","","","","","","","","96515.3203125","96515.3203125","96515.3203125","","",""
"3344","","","","","","","","","","96390.4296875","96390.4296875","96390.4296875","","",""
"3345","","","","","","","","","","96378.765625","96378.765625","96378.765625","","",""
"3346","","","","","","","","","","96208.1015625","96208.1015625","96208.1015625","","",""
"3347","","","","","","","","","","96258.6953125","96258.6953125","96258.6953125","","",""
"3348","","","","","","","","","","96311.296875","96311.296875","96311.296875","","",""
"3349","","","","","","","","","","96255.703125","96255.703125","96255.703125","","",""
"3350","","","","","","","","","","96252.5078125","96252.5078125","96252.5078125","","",""
"3351","","","","","","","","","","96205.046875","96205.046875","96205.046875","","",""
"3352","","","","","","","","","","96249.953125","96249.953125","96249.953125","","",""
"3353","","","","","","","","","","96214.6171875","96214.6171875","96214.6171875","","",""
"3354","","","","","","","","","","96290.96875","96290.96875","96290.96875","","",""
"3355","","","","","","","","","","96181.8125","96181.8125","96181.8125","","",""
"3356","","","","","","","","","","96041.265625","96041.265625","96041.265625","","",""
"3357","","","","","","","","","","96164.8984375","96164.8984375","96164.8984375","","",""
"3358","","","","","","","","","","96190.9140625","96190.9140625","96190.9140625","","",""
"3359","","","","","","","","","","96187.578125","96187.578125","96187.578125","","",""
"3360","","","","","","","","","","96255.1484375","96255.1484375","96255.1484375","","",""
"3361","","","","","","","","","","96132.9375","96132.9375","96132.9375","","",""
"3362","","","","","","","","","","96304.4453125","96304.4453125","96304.4453125","","",""
"3363","","","","","","","","","","96352.578125","96352.578125","96352.578125","","",""
"3364","","","","","","","","","","96374.171875","96374.171875","96374.171875","","",""
"3365","","","","","","","","","","96385.1328125","96385.1328125","96385.1328125","","",""
"3366","","","","","","","","","","96267.046875","96267.046875","96267.046875","","",""
"3367","","","","","","","","","","96307.0625","96307.0625","96307.0625","","",""
"3368","","","","","","","","","","96223.9296875","96223.9296875","96223.9296875","","",""
"3369","","","","","","","","","","96326.8203125","96326.8203125","96326.8203125","","",""
"3370","","","","","","","","","","96185.140625","96185.140625","96185.140625","","",""
"3371","","","","","","","","","","96044.1015625","96044.1015625","96044.1015625","","",""
"3372","","","","","","","","","","96158.1953125","96158.1953125","96158.1953125","","",""
"3373","","","","","","","","","","96110.890625","96110.890625","96110.890625","","",""
"3374","","","","","","","","","","96231.84375","96231.84375","96231.84375","","",""
"3375","","","","","","","","","","96156.8984375","96156.8984375","96156.8984375","","",""
"3376","","","","","","","","","","96098.1796875","96098.1796875","96098.1796875","","",""
"3377","","","","","","","","","","96150.9921875","96150.9921875","96150.9921875","","",""
"3378","","","","","","","","","","96158.28125","96158.28125","96158.28125","","",""
"3379","","","","","","","","","","96197.3125","96197.3125","96197.3125","","",""
"3380","","","","","","","","","","96293.7421875","96293.7421875","96293.7421875","","",""
"3381","","","","","","","","","","96216.96875","96216.96875","96216.96875","","",""
"3382","","","","","","","","","","96234.9296875","96234.9296875","96234.9296875","","",""
"3383","","","","","","","","","","96394.6171875","96394.6171875","96394.6171875","","",""
"3384","","","","","","","","","","96302.9765625","96302.9765625","96302.9765625","","",""
"3385","","","","","","","","","","96196.0625","96196.0625","96196.0625","","",""
"3386","","","","","","","","","","96439.34375","96439.34375","96439.34375","","",""
"3387","","","","","","","","","","96409.0703125","96409.0703125","96409.0703125","","",""
"3388","","","","","","","","","","96322.8046875","96322.8046875","96322.8046875","","",""
"3389","","","","","","","","","","96359.1640625","96359.1640625","96359.1640625","","",""
"3390","","","","","","","","","","96346.8828125","96346.8828125","96346.8828125","","",""
"3391","","","","","","","","","","96229.671875","96229.671875","96229.671875","","",""
"3392","","","","","","","","","","96359.34375","96359.34375","96359.34375","","",""
"3393","","","","","","","","","","96170.40625","96170.40625","96170.40625","","",""
"3394","","","","","","","","","","96422.78125","96422.78125","96422.78125","","",""
"3395","","","","","","","","","","96348.3515625","96348.3515625","96348.3515625","","",""
"3396","","","","","","","","","","96267.546875","96267.546875","96267.546875","","",""
"3397","","","","","","","","","","96265.453125","96265.453125","96265.453125","","",""
