"Step","saturate_1M_15B_2 - train/CE loss","saturate_1M_15B_2 - train/CE loss__MIN","saturate_1M_15B_2 - train/CE loss__MAX","saturate_60M_15B - train/CE loss","saturate_60M_15B - train/CE loss__MIN","saturate_60M_15B - train/CE loss__MAX","saturate_moe1Bsparse_15B - train/CE loss","saturate_moe1Bsparse_15B - train/CE loss__MIN","saturate_moe1Bsparse_15B - train/CE loss__MAX","saturate_moe1Bolmo_15B - train/CE loss","saturate_moe1Bolmo_15B - train/CE loss__MIN","saturate_moe1Bolmo_15B - train/CE loss__MAX","saturate_135M_15B_03 - train/CE loss","saturate_135M_15B_03 - train/CE loss__MIN","saturate_135M_15B_03 - train/CE loss__MAX","saturate_1B_15B.py - train/CE loss","saturate_1B_15B.py - train/CE loss__MIN","saturate_1B_15B.py - train/CE loss__MAX","saturate_271M_15_2_cont - train/CE loss","saturate_271M_15_2_cont - train/CE loss__MIN","saturate_271M_15_2_cont - train/CE loss__MAX","saturate_271M_15B_2 - train/CE loss","saturate_271M_15B_2 - train/CE loss__MIN","saturate_271M_15B_2 - train/CE loss__MAX"
"71","10.22262191772461","10.22262191772461","10.22262191772461","6.75367546081543","6.75367546081543","6.75367546081543","7.096924304962158","7.096924304962158","7.096924304962158","6.311159610748291","6.311159610748291","6.311159610748291","6.913311004638672","6.913311004638672","6.913311004638672","6.488760948181152","6.488760948181152","6.488760948181152","","","","6.637196063995361","6.637196063995361","6.637196063995361"
"72","10.205572128295898","10.205572128295898","10.205572128295898","6.752378463745117","6.752378463745117","6.752378463745117","7.09649133682251","7.09649133682251","7.09649133682251","6.289314270019531","6.289314270019531","6.289314270019531","6.919277191162109","6.919277191162109","6.919277191162109","6.487237453460693","6.487237453460693","6.487237453460693","","","","6.625225067138672","6.625225067138672","6.625225067138672"
"73","10.185726165771484","10.185726165771484","10.185726165771484","6.68091344833374","6.68091344833374","6.68091344833374","7.223261833190918","7.223261833190918","7.223261833190918","6.2457075119018555","6.2457075119018555","6.2457075119018555","6.9042510986328125","6.9042510986328125","6.9042510986328125","6.452383518218994","6.452383518218994","6.452383518218994","","","","6.585691928863525","6.585691928863525","6.585691928863525"
"74","10.172514915466309","10.172514915466309","10.172514915466309","6.703849792480469","6.703849792480469","6.703849792480469","7.08051061630249","7.08051061630249","7.08051061630249","6.2636799812316895","6.2636799812316895","6.2636799812316895","6.895273208618164","6.895273208618164","6.895273208618164","6.4614715576171875","6.4614715576171875","6.4614715576171875","","","","6.608341217041016","6.608341217041016","6.608341217041016"
"75","10.155092239379883","10.155092239379883","10.155092239379883","6.67780065536499","6.67780065536499","6.67780065536499","7.010797500610352","7.010797500610352","7.010797500610352","6.233384609222412","6.233384609222412","6.233384609222412","6.850093364715576","6.850093364715576","6.850093364715576","6.432245254516602","6.432245254516602","6.432245254516602","","","","6.563429355621338","6.563429355621338","6.563429355621338"
"76","10.137675285339355","10.137675285339355","10.137675285339355","6.663117408752441","6.663117408752441","6.663117408752441","6.991509437561035","6.991509437561035","6.991509437561035","6.22042989730835","6.22042989730835","6.22042989730835","6.842947959899902","6.842947959899902","6.842947959899902","6.440453052520752","6.440453052520752","6.440453052520752","","","","6.552661895751953","6.552661895751953","6.552661895751953"
"77","10.122627258300781","10.122627258300781","10.122627258300781","6.659306049346924","6.659306049346924","6.659306049346924","6.98453950881958","6.98453950881958","6.98453950881958","6.2116594314575195","6.2116594314575195","6.2116594314575195","6.830166816711426","6.830166816711426","6.830166816711426","6.535372734069824","6.535372734069824","6.535372734069824","","","","6.553762912750244","6.553762912750244","6.553762912750244"
"78","10.10096549987793","10.10096549987793","10.10096549987793","6.6164069175720215","6.6164069175720215","6.6164069175720215","6.910401821136475","6.910401821136475","6.910401821136475","6.164687633514404","6.164687633514404","6.164687633514404","6.780664443969727","6.780664443969727","6.780664443969727","6.4416961669921875","6.4416961669921875","6.4416961669921875","","","","6.509921550750732","6.509921550750732","6.509921550750732"
"79","10.08206558227539","10.08206558227539","10.08206558227539","6.601761817932129","6.601761817932129","6.601761817932129","6.8887553215026855","6.8887553215026855","6.8887553215026855","6.158442497253418","6.158442497253418","6.158442497253418","6.768778324127197","6.768778324127197","6.768778324127197","6.427981853485107","6.427981853485107","6.427981853485107","","","","6.496453285217285","6.496453285217285","6.496453285217285"
"80","10.061576843261719","10.061576843261719","10.061576843261719","6.572720050811768","6.572720050811768","6.572720050811768","6.869879722595215","6.869879722595215","6.869879722595215","6.130552768707275","6.130552768707275","6.130552768707275","6.7199201583862305","6.7199201583862305","6.7199201583862305","6.384903430938721","6.384903430938721","6.384903430938721","","","","6.4589619636535645","6.4589619636535645","6.4589619636535645"
"81","10.047412872314453","10.047412872314453","10.047412872314453","6.571196556091309","6.571196556091309","6.571196556091309","6.913295269012451","6.913295269012451","6.913295269012451","6.123012065887451","6.123012065887451","6.123012065887451","6.720322608947754","6.720322608947754","6.720322608947754","6.404120445251465","6.404120445251465","6.404120445251465","","","","6.471027374267578","6.471027374267578","6.471027374267578"
"82","10.02553653717041","10.02553653717041","10.02553653717041","6.516022682189941","6.516022682189941","6.516022682189941","6.810193061828613","6.810193061828613","6.810193061828613","6.0678839683532715","6.0678839683532715","6.0678839683532715","6.645966529846191","6.645966529846191","6.645966529846191","6.338836669921875","6.338836669921875","6.338836669921875","","","","6.511172771453857","6.511172771453857","6.511172771453857"
"83","10.010190963745117","10.010190963745117","10.010190963745117","6.5558762550354","6.5558762550354","6.5558762550354","7.566832542419434","7.566832542419434","7.566832542419434","6.124411106109619","6.124411106109619","6.124411106109619","6.676883220672607","6.676883220672607","6.676883220672607","6.359050273895264","6.359050273895264","6.359050273895264","","","","6.503819465637207","6.503819465637207","6.503819465637207"
"84","9.993910789489746","9.993910789489746","9.993910789489746","6.554890155792236","6.554890155792236","6.554890155792236","6.889518737792969","6.889518737792969","6.889518737792969","6.128540515899658","6.128540515899658","6.128540515899658","6.67230224609375","6.67230224609375","6.67230224609375","6.350252628326416","6.350252628326416","6.350252628326416","","","","6.5263590812683105","6.5263590812683105","6.5263590812683105"
"85","9.970508575439453","9.970508575439453","9.970508575439453","6.5190110206604","6.5190110206604","6.5190110206604","6.7834320068359375","6.7834320068359375","6.7834320068359375","6.119863986968994","6.119863986968994","6.119863986968994","6.617519378662109","6.617519378662109","6.617519378662109","6.303918361663818","6.303918361663818","6.303918361663818","","","","6.4442853927612305","6.4442853927612305","6.4442853927612305"
"86","9.956952095031738","9.956952095031738","9.956952095031738","6.5279974937438965","6.5279974937438965","6.5279974937438965","6.785399913787842","6.785399913787842","6.785399913787842","6.099268436431885","6.099268436431885","6.099268436431885","6.6416707038879395","6.6416707038879395","6.6416707038879395","6.323651313781738","6.323651313781738","6.323651313781738","","","","6.452090263366699","6.452090263366699","6.452090263366699"
"87","9.932393074035645","9.932393074035645","9.932393074035645","6.494499206542969","6.494499206542969","6.494499206542969","6.746070861816406","6.746070861816406","6.746070861816406","6.052001476287842","6.052001476287842","6.052001476287842","6.587493419647217","6.587493419647217","6.587493419647217","6.275030612945557","6.275030612945557","6.275030612945557","","","","6.396482467651367","6.396482467651367","6.396482467651367"
"88","9.916610717773438","9.916610717773438","9.916610717773438","6.5042724609375","6.5042724609375","6.5042724609375","6.726654529571533","6.726654529571533","6.726654529571533","6.0712995529174805","6.0712995529174805","6.0712995529174805","6.603456974029541","6.603456974029541","6.603456974029541","6.2995381355285645","6.2995381355285645","6.2995381355285645","","","","6.4196248054504395","6.4196248054504395","6.4196248054504395"
"89","9.89343547821045","9.89343547821045","9.89343547821045","6.478998184204102","6.478998184204102","6.478998184204102","6.6948113441467285","6.6948113441467285","6.6948113441467285","6.039071083068848","6.039071083068848","6.039071083068848","6.566587448120117","6.566587448120117","6.566587448120117","6.283557891845703","6.283557891845703","6.283557891845703","","","","6.386528968811035","6.386528968811035","6.386528968811035"
"90","9.876749992370605","9.876749992370605","9.876749992370605","6.473377227783203","6.473377227783203","6.473377227783203","6.70021915435791","6.70021915435791","6.70021915435791","6.054409503936768","6.054409503936768","6.054409503936768","6.572565078735352","6.572565078735352","6.572565078735352","6.275885105133057","6.275885105133057","6.275885105133057","","","","6.390320301055908","6.390320301055908","6.390320301055908"
"91","9.855700492858887","9.855700492858887","9.855700492858887","6.44950008392334","6.44950008392334","6.44950008392334","6.662968158721924","6.662968158721924","6.662968158721924","6.022302627563477","6.022302627563477","6.022302627563477","6.546192646026611","6.546192646026611","6.546192646026611","6.235429763793945","6.235429763793945","6.235429763793945","","","","6.37082052230835","6.37082052230835","6.37082052230835"
"92","9.840091705322266","9.840091705322266","9.840091705322266","6.445404052734375","6.445404052734375","6.445404052734375","6.666927814483643","6.666927814483643","6.666927814483643","6.026877403259277","6.026877403259277","6.026877403259277","6.553907871246338","6.553907871246338","6.553907871246338","6.243667125701904","6.243667125701904","6.243667125701904","","","","6.388762950897217","6.388762950897217","6.388762950897217"
"93","9.818270683288574","9.818270683288574","9.818270683288574","6.438662052154541","6.438662052154541","6.438662052154541","6.647250652313232","6.647250652313232","6.647250652313232","6.006716728210449","6.006716728210449","6.006716728210449","6.523810863494873","6.523810863494873","6.523810863494873","6.25533390045166","6.25533390045166","6.25533390045166","","","","6.374964714050293","6.374964714050293","6.374964714050293"
"94","9.795185089111328","9.795185089111328","9.795185089111328","6.416351795196533","6.416351795196533","6.416351795196533","6.617939472198486","6.617939472198486","6.617939472198486","5.983805179595947","5.983805179595947","5.983805179595947","6.5142316818237305","6.5142316818237305","6.5142316818237305","6.3234758377075195","6.3234758377075195","6.3234758377075195","","","","6.336156368255615","6.336156368255615","6.336156368255615"
"95","9.773868560791016","9.773868560791016","9.773868560791016","6.4127373695373535","6.4127373695373535","6.4127373695373535","6.591133117675781","6.591133117675781","6.591133117675781","5.972600936889648","5.972600936889648","5.972600936889648","6.524994373321533","6.524994373321533","6.524994373321533","6.37910795211792","6.37910795211792","6.37910795211792","","","","6.3269877433776855","6.3269877433776855","6.3269877433776855"
"96","9.756062507629395","9.756062507629395","9.756062507629395","6.4021525382995605","6.4021525382995605","6.4021525382995605","6.5877685546875","6.5877685546875","6.5877685546875","5.965150833129883","5.965150833129883","5.965150833129883","6.501546859741211","6.501546859741211","6.501546859741211","6.255364894866943","6.255364894866943","6.255364894866943","","","","6.2976393699646","6.2976393699646","6.2976393699646"
"97","9.737138748168945","9.737138748168945","9.737138748168945","6.401317596435547","6.401317596435547","6.401317596435547","6.6352434158325195","6.6352434158325195","6.6352434158325195","5.985875129699707","5.985875129699707","5.985875129699707","6.490348815917969","6.490348815917969","6.490348815917969","6.2900190353393555","6.2900190353393555","6.2900190353393555","","","","6.3072381019592285","6.3072381019592285","6.3072381019592285"
"98","9.716300964355469","9.716300964355469","9.716300964355469","6.387984275817871","6.387984275817871","6.387984275817871","6.597183704376221","6.597183704376221","6.597183704376221","6.016732215881348","6.016732215881348","6.016732215881348","6.532578468322754","6.532578468322754","6.532578468322754","6.2784552574157715","6.2784552574157715","6.2784552574157715","","","","6.292201995849609","6.292201995849609","6.292201995849609"
"99","9.693330764770508","9.693330764770508","9.693330764770508","6.390279769897461","6.390279769897461","6.390279769897461","6.558859348297119","6.558859348297119","6.558859348297119","5.982274055480957","5.982274055480957","5.982274055480957","6.547031402587891","6.547031402587891","6.547031402587891","6.259775638580322","6.259775638580322","6.259775638580322","","","","6.274546146392822","6.274546146392822","6.274546146392822"
"100","9.669807434082031","9.669807434082031","9.669807434082031","6.355001926422119","6.355001926422119","6.355001926422119","6.541293621063232","6.541293621063232","6.541293621063232","5.97371768951416","5.97371768951416","5.97371768951416","6.4490885734558105","6.4490885734558105","6.4490885734558105","6.220482349395752","6.220482349395752","6.220482349395752","","","","6.2616190910339355","6.2616190910339355","6.2616190910339355"
"101","9.655439376831055","9.655439376831055","9.655439376831055","6.35707426071167","6.35707426071167","6.35707426071167","6.5327863693237305","6.5327863693237305","6.5327863693237305","5.973123550415039","5.973123550415039","5.973123550415039","6.498347759246826","6.498347759246826","6.498347759246826","6.233881950378418","6.233881950378418","6.233881950378418","","","","6.28751802444458","6.28751802444458","6.28751802444458"
